project;class;from;to;category;metric
PMD;net.sourceforge.pmd.dfa.DaaRule;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.dfa.DaaRule;Map;Set;access;1.0
PMD;net.sourceforge.pmd.dfa.DaaRule;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.rules.junit.TestClassWithoutTestCases;List;Map;other;1.0
PMD;net.sourceforge.pmd.rules.junit.TestClassWithoutTestCases;List;Set;other;0.0
PMD;net.sourceforge.pmd.cpd.Match;Set;List;insertion;0.0
PMD;net.sourceforge.pmd.cpd.Match;Set;List;other;0.0
PMD;net.sourceforge.pmd.cpd.Match;Set;Map;insertion;1.0
PMD;net.sourceforge.pmd.cpd.Match;Set;Map;other;0.92
PMD;net.sourceforge.pmd.sourcetypehandlers.SourceTypeHandlerBroker;Map;List;access;0.0
PMD;net.sourceforge.pmd.sourcetypehandlers.SourceTypeHandlerBroker;Map;Set;access;1.0
PMD;net.sourceforge.pmd.rules.strings.StringInstantiation;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.strings.StringInstantiation;List;Set;other;0.0
PMD;net.sourceforge.pmd.dfa.Linker;List;Map;search;1.0
PMD;net.sourceforge.pmd.dfa.Linker;List;Map;access;0.0
PMD;net.sourceforge.pmd.dfa.Linker;List;Map;deletion;0.0
PMD;net.sourceforge.pmd.dfa.Linker;List;Map;other;0.0
PMD;net.sourceforge.pmd.dfa.Linker;List;Set;search;1.0
PMD;net.sourceforge.pmd.dfa.Linker;List;Set;access;1.0
PMD;net.sourceforge.pmd.dfa.Linker;List;Set;deletion;0.0
PMD;net.sourceforge.pmd.dfa.Linker;List;Set;other;0.0
PMD;net.sourceforge.pmd.cpd.GUI.ColumnSpec;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.cpd.GUI.ColumnSpec;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.rules.UnusedFormalParameterRule;Map;List;other;1.0
PMD;net.sourceforge.pmd.rules.UnusedFormalParameterRule;Map;Set;other;1.0
PMD;net.sourceforge.pmd.rules.strings.InefficientStringBuffering;List;Map;other;1.0
PMD;net.sourceforge.pmd.rules.strings.InefficientStringBuffering;List;Set;other;0.0
PMD;net.sourceforge.pmd.rules.AccessorClassGeneration.AllocData;List;Map;other;0.93
PMD;net.sourceforge.pmd.rules.AccessorClassGeneration.AllocData;List;Set;other;0.92
PMD;net.sourceforge.pmd.rules.AbstractPoorMethodCall;List;Map;access;0.0
PMD;net.sourceforge.pmd.rules.AbstractPoorMethodCall;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.AbstractPoorMethodCall;List;Set;access;1.0
PMD;net.sourceforge.pmd.rules.AbstractPoorMethodCall;List;Set;other;0.0
PMD;net.sourceforge.pmd.symboltable.TypeSet.PrimitiveTypeResolver;Map;List;search;1.0
PMD;net.sourceforge.pmd.symboltable.TypeSet.PrimitiveTypeResolver;Map;List;access;0.0
PMD;net.sourceforge.pmd.symboltable.TypeSet.PrimitiveTypeResolver;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.symboltable.TypeSet.PrimitiveTypeResolver;Map;Set;search;1.0
PMD;net.sourceforge.pmd.symboltable.TypeSet.PrimitiveTypeResolver;Map;Set;access;1.0
PMD;net.sourceforge.pmd.symboltable.TypeSet.PrimitiveTypeResolver;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.rules.design.UnsynchronizedStaticDateFormatter;Set;List;search;0.0
PMD;net.sourceforge.pmd.rules.design.UnsynchronizedStaticDateFormatter;Set;Map;search;1.0
PMD;net.sourceforge.pmd.rules.design.UnnecessaryLocalBeforeReturn;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.design.UnnecessaryLocalBeforeReturn;List;Set;other;0.0
PMD;net.sourceforge.pmd.rules.design.UnnecessaryLocalBeforeReturn;Map;List;other;1.0
PMD;net.sourceforge.pmd.rules.design.UnnecessaryLocalBeforeReturn;Map;Set;other;1.0
PMD;net.sourceforge.pmd.rules.optimization.UnnecessaryWrapperObjectCreation;Set;List;search;0.0
PMD;net.sourceforge.pmd.rules.optimization.UnnecessaryWrapperObjectCreation;Set;Map;search;1.0
PMD;net.sourceforge.pmd.rules.design.PreserveStackTrace;List;Map;access;0.0
PMD;net.sourceforge.pmd.rules.design.PreserveStackTrace;List;Map;deletion;0.0
PMD;net.sourceforge.pmd.rules.design.PreserveStackTrace;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.design.PreserveStackTrace;List;Set;access;1.0
PMD;net.sourceforge.pmd.rules.design.PreserveStackTrace;List;Set;deletion;0.0
PMD;net.sourceforge.pmd.rules.design.PreserveStackTrace;List;Set;other;0.0
PMD;net.sourceforge.pmd.rules.design.PreserveStackTrace;Map;List;other;1.0
PMD;net.sourceforge.pmd.rules.design.PreserveStackTrace;Map;Set;other;1.0
PMD;net.sourceforge.pmd.rules.AccessorClassGeneration;List;Map;access;0.0
PMD;net.sourceforge.pmd.rules.AccessorClassGeneration;List;Map;deletion;0.0
PMD;net.sourceforge.pmd.rules.AccessorClassGeneration;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.AccessorClassGeneration;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.AccessorClassGeneration;List;Set;access;1.0
PMD;net.sourceforge.pmd.rules.AccessorClassGeneration;List;Set;deletion;0.0
PMD;net.sourceforge.pmd.rules.AccessorClassGeneration;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.rules.AccessorClassGeneration;List;Set;other;0.0
PMD;net.sourceforge.pmd.ast.ASTAnnotation;List;Map;search;1.0
PMD;net.sourceforge.pmd.ast.ASTAnnotation;List;Set;search;0.0
PMD;net.sourceforge.pmd.dcd.graph.MemberNode;List;Map;search;1.0
PMD;net.sourceforge.pmd.dcd.graph.MemberNode;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.dcd.graph.MemberNode;List;Set;search;0.0
PMD;net.sourceforge.pmd.dcd.graph.MemberNode;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;Map;List;search;1.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;Map;List;access;0.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;Map;List;other;1.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;Map;Set;search;1.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;Map;Set;access;1.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;Map;Set;other;1.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;Set;List;other;0.0
PMD;net.sourceforge.pmd.symboltable.LocalScope;Set;Map;other;1.0
PMD;net.sourceforge.pmd.rules.junit.JUnitAssertionsShouldIncludeMessage;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.junit.JUnitAssertionsShouldIncludeMessage;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.rules.MoreThanOneLogger;List;Map;deletion;1.0
PMD;net.sourceforge.pmd.rules.MoreThanOneLogger;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.MoreThanOneLogger;List;Set;deletion;1.0
PMD;net.sourceforge.pmd.rules.MoreThanOneLogger;List;Set;insertion;1.0
PMD;net.sourceforge.pmd.dfa.StartOrEndDataFlowNode;List;Map;access;1.0
PMD;net.sourceforge.pmd.dfa.StartOrEndDataFlowNode;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.dfa.StartOrEndDataFlowNode;List;Set;access;1.0
PMD;net.sourceforge.pmd.dfa.StartOrEndDataFlowNode;List;Set;insertion;1.0
PMD;net.sourceforge.pmd.dfa.Structure;List;Map;access;1.0
PMD;net.sourceforge.pmd.dfa.Structure;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.dfa.Structure;List;Set;access;1.0
PMD;net.sourceforge.pmd.dfa.Structure;List;Set;insertion;1.0
PMD;net.sourceforge.pmd.jsp.rules.DuplicateJspImports;Set;List;search;0.0
PMD;net.sourceforge.pmd.jsp.rules.DuplicateJspImports;Set;List;deletion;0.0
PMD;net.sourceforge.pmd.jsp.rules.DuplicateJspImports;Set;List;insertion;0.0
PMD;net.sourceforge.pmd.jsp.rules.DuplicateJspImports;Set;Map;search;1.0
PMD;net.sourceforge.pmd.jsp.rules.DuplicateJspImports;Set;Map;deletion;0.0
PMD;net.sourceforge.pmd.jsp.rules.DuplicateJspImports;Set;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.sunsecure.ArrayIsStoredDirectly;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.sunsecure.ArrayIsStoredDirectly;List;Map;other;0.87
PMD;net.sourceforge.pmd.rules.sunsecure.ArrayIsStoredDirectly;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.rules.sunsecure.ArrayIsStoredDirectly;List;Set;other;0.0
PMD;net.sourceforge.pmd.ant.PMDTask.AntTaskNameMapper;Map;List;search;1.0
PMD;net.sourceforge.pmd.ant.PMDTask.AntTaskNameMapper;Map;List;access;0.0
PMD;net.sourceforge.pmd.ant.PMDTask.AntTaskNameMapper;Map;Set;search;1.0
PMD;net.sourceforge.pmd.ant.PMDTask.AntTaskNameMapper;Map;Set;access;1.0
PMD;net.sourceforge.pmd.rules.XPathRule;List;Map;access;0.0
PMD;net.sourceforge.pmd.rules.XPathRule;List;Map;other;0.93
PMD;net.sourceforge.pmd.rules.XPathRule;List;Set;access;1.0
PMD;net.sourceforge.pmd.rules.XPathRule;List;Set;other;0.0
PMD;net.sourceforge.pmd.rules.XPathRule;Map;List;other;0.93
PMD;net.sourceforge.pmd.rules.XPathRule;Map;Set;other;0.92
PMD;net.sourceforge.pmd.rules.CloseResource;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.CloseResource;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.rules.CloseResource;Set;List;search;0.0
PMD;net.sourceforge.pmd.rules.CloseResource;Set;List;insertion;0.0
PMD;net.sourceforge.pmd.rules.CloseResource;Set;List;other;0.0
PMD;net.sourceforge.pmd.rules.CloseResource;Set;Map;search;1.0
PMD;net.sourceforge.pmd.rules.CloseResource;Set;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.CloseResource;Set;Map;other;0.0
PMD;net.sourceforge.pmd.PMD.PmdThreadFactory;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.PMD.PmdThreadFactory;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.cpd.PHPTokenizer;List;Map;access;0.0
PMD;net.sourceforge.pmd.cpd.PHPTokenizer;List;Map;other;0.0
PMD;net.sourceforge.pmd.cpd.PHPTokenizer;List;Set;access;1.0
PMD;net.sourceforge.pmd.cpd.PHPTokenizer;List;Set;other;0.0
PMD;net.sourceforge.pmd.util.Benchmark;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.util.Benchmark;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.util.Benchmark;Map;List;access;0.0
PMD;net.sourceforge.pmd.util.Benchmark;Map;List;deletion;0.0
PMD;net.sourceforge.pmd.util.Benchmark;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.util.Benchmark;Map;List;other;1.0
PMD;net.sourceforge.pmd.util.Benchmark;Map;Set;access;1.0
PMD;net.sourceforge.pmd.util.Benchmark;Map;Set;deletion;0.0
PMD;net.sourceforge.pmd.util.Benchmark;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.util.Benchmark;Map;Set;other;1.0
PMD;net.sourceforge.pmd.util.Benchmark;Set;List;insertion;0.0
PMD;net.sourceforge.pmd.util.Benchmark;Set;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.design.TooManyFields;Map;List;search;1.0
PMD;net.sourceforge.pmd.rules.design.TooManyFields;Map;List;access;0.0
PMD;net.sourceforge.pmd.rules.design.TooManyFields;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.rules.design.TooManyFields;Map;List;other;1.0
PMD;net.sourceforge.pmd.rules.design.TooManyFields;Map;Set;search;1.0
PMD;net.sourceforge.pmd.rules.design.TooManyFields;Map;Set;access;1.0
PMD;net.sourceforge.pmd.rules.design.TooManyFields;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.rules.design.TooManyFields;Map;Set;other;1.0
PMD;net.sourceforge.pmd.RuleSetFactory;Map;List;other;1.0
PMD;net.sourceforge.pmd.RuleSetFactory;Map;Set;other;1.0
PMD;net.sourceforge.pmd.RuleSetFactory;Set;List;search;0.0
PMD;net.sourceforge.pmd.RuleSetFactory;Set;Map;search;1.0
PMD;net.sourceforge.pmd.rules.optimization.MethodArgumentCouldBeFinal;Map;List;other;1.0
PMD;net.sourceforge.pmd.rules.optimization.MethodArgumentCouldBeFinal;Map;Set;other;1.0
PMD;net.sourceforge.pmd.CommonAbstractRule;List;Map;search;1.0
PMD;net.sourceforge.pmd.CommonAbstractRule;List;Map;access;0.0
PMD;net.sourceforge.pmd.CommonAbstractRule;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.CommonAbstractRule;List;Map;other;0.0
PMD;net.sourceforge.pmd.CommonAbstractRule;List;Set;search;0.0
PMD;net.sourceforge.pmd.CommonAbstractRule;List;Set;access;1.0
PMD;net.sourceforge.pmd.CommonAbstractRule;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.CommonAbstractRule;List;Set;other;0.0
PMD;net.sourceforge.pmd.CommonAbstractRule;Map;List;search;1.0
PMD;net.sourceforge.pmd.CommonAbstractRule;Map;List;access;0.0
PMD;net.sourceforge.pmd.CommonAbstractRule;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.CommonAbstractRule;Map;List;other;0.0
PMD;net.sourceforge.pmd.CommonAbstractRule;Map;Set;search;1.0
PMD;net.sourceforge.pmd.CommonAbstractRule;Map;Set;access;1.0
PMD;net.sourceforge.pmd.CommonAbstractRule;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.CommonAbstractRule;Map;Set;other;0.0
PMD;net.sourceforge.pmd.SimpleRuleSetNameMapper;Map;List;search;1.0
PMD;net.sourceforge.pmd.SimpleRuleSetNameMapper;Map;List;access;0.0
PMD;net.sourceforge.pmd.SimpleRuleSetNameMapper;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.SimpleRuleSetNameMapper;Map;Set;search;1.0
PMD;net.sourceforge.pmd.SimpleRuleSetNameMapper;Map;Set;access;1.0
PMD;net.sourceforge.pmd.SimpleRuleSetNameMapper;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.rules.ConstructorCallsOverridableMethod.MethodInvocation;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.ConstructorCallsOverridableMethod.MethodInvocation;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.RuleChain;Map;List;access;0.0
PMD;net.sourceforge.pmd.RuleChain;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.RuleChain;Map;Set;access;1.0
PMD;net.sourceforge.pmd.RuleChain;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.Language;Map;List;access;0.0
PMD;net.sourceforge.pmd.Language;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.Language;Map;Set;access;1.0
PMD;net.sourceforge.pmd.Language;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.dcd.graph.ClassNode;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.dcd.graph.ClassNode;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.renderers.PapariTextRenderer;Map;List;other;1.0
PMD;net.sourceforge.pmd.renderers.PapariTextRenderer;Map;Set;other;1.0
PMD;net.sourceforge.pmd.stat.StatisticalRule;Set;List;search;1.0
PMD;net.sourceforge.pmd.stat.StatisticalRule;Set;List;deletion;0.0
PMD;net.sourceforge.pmd.stat.StatisticalRule;Set;List;insertion;0.0
PMD;net.sourceforge.pmd.stat.StatisticalRule;Set;List;other;0.0
PMD;net.sourceforge.pmd.stat.StatisticalRule;Set;Map;search;1.0
PMD;net.sourceforge.pmd.stat.StatisticalRule;Set;Map;deletion;0.0
PMD;net.sourceforge.pmd.stat.StatisticalRule;Set;Map;insertion;1.0
PMD;net.sourceforge.pmd.stat.StatisticalRule;Set;Map;other;0.85
PMD;net.sourceforge.pmd.rules.migration.JUnitUseExpected;List;Map;access;0.0
PMD;net.sourceforge.pmd.rules.migration.JUnitUseExpected;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.migration.JUnitUseExpected;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.migration.JUnitUseExpected;List;Set;access;1.0
PMD;net.sourceforge.pmd.rules.migration.JUnitUseExpected;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.rules.migration.JUnitUseExpected;List;Set;other;0.0
PMD;net.sourceforge.pmd.rules.migration.JUnitUseExpected;Set;List;insertion;0.0
PMD;net.sourceforge.pmd.rules.migration.JUnitUseExpected;Set;Map;insertion;1.0
PMD;net.sourceforge.pmd.util.designer.DFAPanel.DFACanvas;List;Map;access;0.0
PMD;net.sourceforge.pmd.util.designer.DFAPanel.DFACanvas;List;Map;other;0.0
PMD;net.sourceforge.pmd.util.designer.DFAPanel.DFACanvas;List;Set;access;1.0
PMD;net.sourceforge.pmd.util.designer.DFAPanel.DFACanvas;List;Set;other;0.0
PMD;net.sourceforge.pmd.util.CollectionUtil;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.util.CollectionUtil;Map;List;other;0.93
PMD;net.sourceforge.pmd.util.CollectionUtil;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.util.CollectionUtil;Map;Set;other;0.92
PMD;net.sourceforge.pmd.util.CollectionUtil;Set;List;insertion;0.0
PMD;net.sourceforge.pmd.util.CollectionUtil;Set;Map;insertion;1.0
PMD;net.sourceforge.pmd.cpd.SourceCode.CodeLoader;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.cpd.SourceCode.CodeLoader;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;List;Map;access;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;List;Map;deletion;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;List;Map;other;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;List;Set;access;1.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;List;Set;deletion;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;List;Set;other;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Map;List;access;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Map;List;deletion;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Map;List;other;1.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Map;Set;access;1.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Map;Set;deletion;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Map;Set;other;1.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Set;List;search;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Set;List;deletion;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Set;List;insertion;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Set;List;other;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Set;Map;search;1.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Set;Map;deletion;0.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Set;Map;insertion;1.0
PMD;net.sourceforge.pmd.cpd.MatchCollector;Set;Map;other;0.92
PMD;net.sourceforge.pmd.ast.JavaRuleChainVisitor;List;Map;access;0.0
PMD;net.sourceforge.pmd.ast.JavaRuleChainVisitor;List;Map;other;0.0
PMD;net.sourceforge.pmd.ast.JavaRuleChainVisitor;List;Set;access;1.0
PMD;net.sourceforge.pmd.ast.JavaRuleChainVisitor;List;Set;other;0.0
PMD;net.sourceforge.pmd.ast.JavaParserTokenManager;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.ast.JavaParserTokenManager;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.ast.JavaParserTokenManager;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.ast.JavaParserTokenManager;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;List;Map;search;1.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;List;Map;access;0.75
PMD;net.sourceforge.pmd.dfa.DataFlowNode;List;Map;deletion;0.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;List;Map;other;0.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;List;Set;search;0.75
PMD;net.sourceforge.pmd.dfa.DataFlowNode;List;Set;access;1.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;List;Set;deletion;0.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;List;Set;insertion;0.5
PMD;net.sourceforge.pmd.dfa.DataFlowNode;List;Set;other;0.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;Map;List;search;1.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;Map;List;access;0.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;Map;List;other;0.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;Map;Set;search;1.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;Map;Set;access;1.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.dfa.DataFlowNode;Map;Set;other;0.0
PMD;net.sourceforge.pmd.rules.CouplingBetweenObjects;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.CouplingBetweenObjects;List;Set;other;0.0
PMD;net.sourceforge.pmd.rules.CouplingBetweenObjects;Set;List;search;0.0
PMD;net.sourceforge.pmd.rules.CouplingBetweenObjects;Set;List;insertion;0.0
PMD;net.sourceforge.pmd.rules.CouplingBetweenObjects;Set;Map;search;1.0
PMD;net.sourceforge.pmd.rules.CouplingBetweenObjects;Set;Map;insertion;1.0
PMD;net.sourceforge.pmd.SourceTypeDiscoverer;Map;List;access;0.0
PMD;net.sourceforge.pmd.SourceTypeDiscoverer;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.SourceTypeDiscoverer;Map;Set;access;1.0
PMD;net.sourceforge.pmd.SourceTypeDiscoverer;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.renderers.VBHTMLRenderer;List;Map;other;0.0
PMD;net.sourceforge.pmd.renderers.VBHTMLRenderer;List;Set;other;0.0
PMD;net.sourceforge.pmd.rules.design.CompareObjectsWithEquals;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.design.CompareObjectsWithEquals;List;Set;other;0.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;List;Map;other;0.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;List;Set;other;0.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;Map;List;search;1.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;Map;List;access;0.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;Map;List;other;0.93
PMD;net.sourceforge.pmd.symboltable.ClassScope;Map;Set;search;1.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;Map;Set;access;1.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;Map;Set;other;0.92
PMD;net.sourceforge.pmd.symboltable.ClassScope;Set;List;other;0.0
PMD;net.sourceforge.pmd.symboltable.ClassScope;Set;Map;other;1.0
PMD;net.sourceforge.pmd.ast.JJTJavaParserState;List;Map;access;0.0
PMD;net.sourceforge.pmd.ast.JJTJavaParserState;List;Map;deletion;0.0
PMD;net.sourceforge.pmd.ast.JJTJavaParserState;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.ast.JJTJavaParserState;List;Map;other;0.0
PMD;net.sourceforge.pmd.ast.JJTJavaParserState;List;Set;access;1.0
PMD;net.sourceforge.pmd.ast.JJTJavaParserState;List;Set;deletion;0.0
PMD;net.sourceforge.pmd.ast.JJTJavaParserState;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.ast.JJTJavaParserState;List;Set;other;0.0
PMD;net.sourceforge.pmd.rules.DoubleCheckedLocking;List;Map;access;0.0
PMD;net.sourceforge.pmd.rules.DoubleCheckedLocking;List;Map;deletion;0.0
PMD;net.sourceforge.pmd.rules.DoubleCheckedLocking;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.DoubleCheckedLocking;List;Set;access;1.0
PMD;net.sourceforge.pmd.rules.DoubleCheckedLocking;List;Set;deletion;0.0
PMD;net.sourceforge.pmd.rules.DoubleCheckedLocking;List;Set;other;0.0
PMD;net.sourceforge.pmd.cpd.Tokens;List;Map;access;0.0
PMD;net.sourceforge.pmd.cpd.Tokens;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.cpd.Tokens;List;Map;other;0.93
PMD;net.sourceforge.pmd.cpd.Tokens;List;Set;access;1.0
PMD;net.sourceforge.pmd.cpd.Tokens;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.cpd.Tokens;List;Set;other;0.0
PMD;net.sourceforge.pmd.renderers.OnTheFlyRenderer;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.renderers.OnTheFlyRenderer;List;Set;insertion;0.0
PMD;net.sourceforge.pmd.cpd.TokenEntry;Map;List;access;0.0
PMD;net.sourceforge.pmd.cpd.TokenEntry;Map;List;deletion;0.0
PMD;net.sourceforge.pmd.cpd.TokenEntry;Map;List;insertion;1.0
PMD;net.sourceforge.pmd.cpd.TokenEntry;Map;List;other;0.0
PMD;net.sourceforge.pmd.cpd.TokenEntry;Map;Set;access;1.0
PMD;net.sourceforge.pmd.cpd.TokenEntry;Map;Set;deletion;0.0
PMD;net.sourceforge.pmd.cpd.TokenEntry;Map;Set;insertion;1.0
PMD;net.sourceforge.pmd.cpd.TokenEntry;Map;Set;other;0.0
PMD;net.sourceforge.pmd.SourceTypeToRuleLanguageMapper;Map;List;access;0.0
PMD;net.sourceforge.pmd.SourceTypeToRuleLanguageMapper;Map;Set;access;1.0
PMD;net.sourceforge.pmd.rules.ConstructorCallsOverridableMethod.ConstructorInvocation;List;Map;access;0.0
PMD;net.sourceforge.pmd.rules.ConstructorCallsOverridableMethod.ConstructorInvocation;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.ConstructorCallsOverridableMethod.ConstructorInvocation;List;Set;access;1.0
PMD;net.sourceforge.pmd.rules.ConstructorCallsOverridableMethod.ConstructorInvocation;List;Set;other;0.0
PMD;net.sourceforge.pmd.rules.UselessOverridingMethod;List;Map;access;0.0
PMD;net.sourceforge.pmd.rules.UselessOverridingMethod;List;Map;insertion;1.0
PMD;net.sourceforge.pmd.rules.UselessOverridingMethod;List;Map;other;0.0
PMD;net.sourceforge.pmd.rules.UselessOverridingMethod;List;Set;access;1.0
PMD;net.sourceforge.pmd.rules.UselessOverridingMethod;List;Set;insertion;0.0
